==========
일반 데이터 보고서
==========

시험 데이타 파일 : C:\Zive Data\Smart Interface\Experiments\Data\박겸손\FC OCP test -0_01C_cyc\20230302\OCP_full cell _6_026.wrd
테스트 기간 : 2023-03-02 21:54:08 ~ 2023-03-11 22:49:40
데이터 개수 : 13017
시험자 성명 : 
상품 번호 : 
메모 : 
조건 파일명 : C:\Zive Data\Smart Interface\Experiments\Schedule\FC OCP test -0.01C.cyc
단계 개수 : 7

--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------
인덱스         	시험_시간(s)   	사이클_번호    	사이클_시간(s) 	단계_번호      	단계_시간(s)   	전류(A)        	전압(V)        	IR(ohm)       	보조전압1(V)   	보조전압2(V)   	보조전압3(V)   	온도('C)       	OCP(V)         	파워(W)        	부하(Ohm)      	누적_용량(Ah)  	절대값_용량(Ah)	전류_범위      
--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------
500           	0:08:19:00.210	1             	0:08:19:00.210	4             	0:07:19:00.000	3.81914E-005  	3.42813E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.30925E-004  	8.97619E+004  	2.79451E-004  	2.79454E-004  	100uA         
501           	0:08:20:00.210	1             	0:08:20:00.210	4             	0:07:20:00.000	3.81945E-005  	3.42845E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.30948E-004  	8.97630E+004  	2.80088E-004  	2.80090E-004  	100uA         
502           	0:08:21:00.210	1             	0:08:21:00.210	4             	0:07:21:00.000	3.81945E-005  	3.42908E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.30972E-004  	8.97795E+004  	2.80725E-004  	2.80727E-004  	100uA         
503           	0:08:22:00.210	1             	0:08:22:00.210	4             	0:07:22:00.000	3.81945E-005  	3.42956E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.30990E-004  	8.97920E+004  	2.81361E-004  	2.81363E-004  	100uA         
504           	0:08:23:00.210	1             	0:08:23:00.210	4             	0:07:23:00.000	3.81945E-005  	3.43003E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31008E-004  	8.98044E+004  	2.81998E-004  	2.82000E-004  	100uA         
505           	0:08:24:00.210	1             	0:08:24:00.210	4             	0:07:24:00.000	3.81914E-005  	3.43067E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31022E-004  	8.98282E+004  	2.82634E-004  	2.82637E-004  	100uA         
506           	0:08:25:00.210	1             	0:08:25:00.210	4             	0:07:25:00.000	3.81945E-005  	3.43098E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31045E-004  	8.98293E+004  	2.83271E-004  	2.83273E-004  	100uA         
507           	0:08:26:00.210	1             	0:08:26:00.210	4             	0:07:26:00.000	3.81945E-005  	3.43162E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31069E-004  	8.98459E+004  	2.83907E-004  	2.83910E-004  	100uA         
508           	0:08:27:00.210	1             	0:08:27:00.210	4             	0:07:27:00.000	3.81945E-005  	3.43209E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31087E-004  	8.98584E+004  	2.84544E-004  	2.84546E-004  	100uA         
509           	0:08:28:00.210	1             	0:08:28:00.210	4             	0:07:28:00.000	3.81945E-005  	3.43257E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31105E-004  	8.98708E+004  	2.85181E-004  	2.85183E-004  	100uA         
510           	0:08:29:00.210	1             	0:08:29:00.210	4             	0:07:29:00.000	3.81945E-005  	3.43304E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31123E-004  	8.98832E+004  	2.85817E-004  	2.85819E-004  	100uA         
511           	0:08:30:00.210	1             	0:08:30:00.210	4             	0:07:30:00.000	3.81975E-005  	3.43352E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31152E-004  	8.98885E+004  	2.86454E-004  	2.86456E-004  	100uA         
512           	0:08:31:00.210	1             	0:08:31:00.210	4             	0:07:31:00.000	3.81945E-005  	3.43399E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31160E-004  	8.99081E+004  	2.87090E-004  	2.87093E-004  	100uA         
513           	0:08:32:00.210	1             	0:08:32:00.210	4             	0:07:32:00.000	3.81945E-005  	3.43463E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31184E-004  	8.99247E+004  	2.87727E-004  	2.87729E-004  	100uA         
514           	0:08:33:00.210	1             	0:08:33:00.210	4             	0:07:33:00.000	3.81975E-005  	3.43510E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31212E-004  	8.99300E+004  	2.88363E-004  	2.88366E-004  	100uA         
515           	0:08:34:00.210	1             	0:08:34:00.210	4             	0:07:34:00.000	3.81975E-005  	3.43558E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31231E-004  	8.99424E+004  	2.89000E-004  	2.89002E-004  	100uA         
516           	0:08:35:00.210	1             	0:08:35:00.210	4             	0:07:35:00.000	3.81945E-005  	3.43589E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31232E-004  	8.99579E+004  	2.89637E-004  	2.89639E-004  	100uA         
517           	0:08:36:00.210	1             	0:08:36:00.210	4             	0:07:36:00.000	3.81975E-005  	3.43669E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31273E-004  	8.99714E+004  	2.90273E-004  	2.90275E-004  	100uA         
518           	0:08:37:00.210	1             	0:08:37:00.210	4             	0:07:37:00.000	3.81914E-005  	3.43700E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31264E-004  	8.99942E+004  	2.90910E-004  	2.90912E-004  	100uA         
519           	0:08:38:00.210	1             	0:08:38:00.210	4             	0:07:38:00.000	3.82037E-005  	3.43748E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31324E-004  	8.99778E+004  	2.91546E-004  	2.91549E-004  	100uA         
520           	0:08:39:00.210	1             	0:08:39:00.210	4             	0:07:39:00.000	3.81914E-005  	3.43795E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31300E-004  	9.00191E+004  	2.92183E-004  	2.92185E-004  	100uA         
521           	0:08:40:00.210	1             	0:08:40:00.210	4             	0:07:40:00.000	3.81975E-005  	3.43859E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31346E-004  	9.00212E+004  	2.92819E-004  	2.92822E-004  	100uA         
522           	0:08:41:00.210	1             	0:08:41:00.210	4             	0:07:41:00.000	3.81945E-005  	3.43906E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31353E-004  	9.00409E+004  	2.93456E-004  	2.93458E-004  	100uA         
523           	0:08:42:00.210	1             	0:08:42:00.210	4             	0:07:42:00.000	3.81975E-005  	3.43970E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31388E-004  	9.00502E+004  	2.94093E-004  	2.94095E-004  	100uA         
524           	0:08:43:00.210	1             	0:08:43:00.210	4             	0:07:43:00.000	3.81945E-005  	3.44001E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31389E-004  	9.00658E+004  	2.94729E-004  	2.94731E-004  	100uA         
525           	0:08:44:00.210	1             	0:08:44:00.210	4             	0:07:44:00.000	3.81914E-005  	3.44033E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31391E-004  	9.00813E+004  	2.95366E-004  	2.95368E-004  	100uA         
526           	0:08:45:00.210	1             	0:08:45:00.210	4             	0:07:45:00.000	3.81975E-005  	3.44096E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31436E-004  	9.00834E+004  	2.96002E-004  	2.96005E-004  	100uA         
527           	0:08:46:00.210	1             	0:08:46:00.210	4             	0:07:46:00.000	3.81945E-005  	3.44160E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31450E-004  	9.01072E+004  	2.96639E-004  	2.96641E-004  	100uA         
528           	0:08:47:00.210	1             	0:08:47:00.210	4             	0:07:47:00.000	3.81945E-005  	3.44191E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31462E-004  	9.01155E+004  	2.97276E-004  	2.97278E-004  	100uA         
529           	0:08:48:00.210	1             	0:08:48:00.210	4             	0:07:48:00.000	3.81945E-005  	3.44239E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31480E-004  	9.01280E+004  	2.97912E-004  	2.97914E-004  	100uA         
530           	0:08:49:00.210	1             	0:08:49:00.210	4             	0:07:49:00.000	3.81914E-005  	3.44287E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31488E-004  	9.01476E+004  	2.98549E-004  	2.98551E-004  	100uA         
531           	0:08:50:00.210	1             	0:08:50:00.210	4             	0:07:50:00.000	3.81945E-005  	3.44350E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31523E-004  	9.01570E+004  	2.99185E-004  	2.99187E-004  	100uA         
532           	0:08:51:00.210	1             	0:08:51:00.210	4             	0:07:51:00.000	3.81945E-005  	3.44366E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31529E-004  	9.01612E+004  	2.99822E-004  	2.99824E-004  	100uA         
533           	0:08:52:00.210	1             	0:08:52:00.210	4             	0:07:52:00.000	3.81914E-005  	3.44413E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31536E-004  	9.01808E+004  	3.00458E-004  	3.00461E-004  	100uA         
534           	0:08:53:00.210	1             	0:08:53:00.210	4             	0:07:53:00.000	3.81883E-005  	3.44445E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31538E-004  	9.01964E+004  	3.01095E-004  	3.01097E-004  	100uA         
535           	0:08:54:00.210	1             	0:08:54:00.210	4             	0:07:54:00.000	3.81914E-005  	3.44524E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31579E-004  	9.02099E+004  	3.01732E-004  	3.01734E-004  	100uA         
536           	0:08:55:00.210	1             	0:08:55:00.210	4             	0:07:55:00.000	3.81945E-005  	3.44572E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31607E-004  	9.02151E+004  	3.02368E-004  	3.02370E-004  	100uA         
537           	0:08:56:00.210	1             	0:08:56:00.210	4             	0:07:56:00.000	3.81945E-005  	3.44603E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31619E-004  	9.02234E+004  	3.03005E-004  	3.03007E-004  	100uA         
538           	0:08:57:00.210	1             	0:08:57:00.210	4             	0:07:57:00.000	3.81945E-005  	3.44651E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31638E-004  	9.02358E+004  	3.03641E-004  	3.03643E-004  	100uA         
539           	0:08:58:00.210	1             	0:08:58:00.210	4             	0:07:58:00.000	3.81914E-005  	3.44698E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31645E-004  	9.02555E+004  	3.04278E-004  	3.04280E-004  	100uA         
540           	0:08:59:00.210	1             	0:08:59:00.210	4             	0:07:59:00.000	3.81914E-005  	3.44762E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31669E-004  	9.02721E+004  	3.04914E-004  	3.04917E-004  	100uA         
541           	0:09:00:00.210	1             	0:09:00:00.210	4             	0:08:00:00.000	3.81975E-005  	3.44809E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31709E-004  	9.02701E+004  	3.05551E-004  	3.05553E-004  	100uA         
542           	0:09:01:00.210	1             	0:09:01:00.210	4             	0:08:01:00.000	3.81945E-005  	3.44841E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31710E-004  	9.02856E+004  	3.06188E-004  	3.06190E-004  	100uA         
543           	0:09:02:00.210	1             	0:09:02:00.210	4             	0:08:02:00.000	3.81914E-005  	3.44889E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31718E-004  	9.03053E+004  	3.06824E-004  	3.06826E-004  	100uA         
544           	0:09:03:00.210	1             	0:09:03:00.210	4             	0:08:03:00.000	3.81945E-005  	3.44936E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31746E-004  	9.03105E+004  	3.07461E-004  	3.07463E-004  	100uA         
545           	0:09:04:00.210	1             	0:09:04:00.210	4             	0:08:04:00.000	3.81914E-005  	3.44999E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31760E-004  	9.03343E+004  	3.08097E-004  	3.08099E-004  	100uA         
546           	0:09:05:00.210	1             	0:09:05:00.210	4             	0:08:05:00.000	3.81945E-005  	3.45015E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31777E-004  	9.03312E+004  	3.08734E-004  	3.08736E-004  	100uA         
547           	0:09:06:00.210	1             	0:09:06:00.210	4             	0:08:06:00.000	3.81914E-005  	3.45095E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31796E-004  	9.03592E+004  	3.09370E-004  	3.09373E-004  	100uA         
548           	0:09:07:00.210	1             	0:09:07:00.210	4             	0:08:07:00.000	3.81914E-005  	3.45110E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31802E-004  	9.03634E+004  	3.10007E-004  	3.10009E-004  	100uA         
549           	0:09:08:00.210	1             	0:09:08:00.210	4             	0:08:08:00.000	3.81945E-005  	3.45158E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31831E-004  	9.03686E+004  	3.10644E-004  	3.10646E-004  	100uA         
550           	0:09:09:00.210	1             	0:09:09:00.210	4             	0:08:09:00.000	3.81945E-005  	3.45205E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31849E-004  	9.03810E+004  	3.11280E-004  	3.11282E-004  	100uA         
551           	0:09:10:00.210	1             	0:09:10:00.210	4             	0:08:10:00.000	3.81914E-005  	3.45237E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31851E-004  	9.03965E+004  	3.11917E-004  	3.11919E-004  	100uA         
552           	0:09:11:00.210	1             	0:09:11:00.210	4             	0:08:11:00.000	3.81914E-005  	3.45285E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31869E-004  	9.04090E+004  	3.12553E-004  	3.12555E-004  	100uA         
553           	0:09:12:00.210	1             	0:09:12:00.210	4             	0:08:12:00.000	3.81975E-005  	3.45364E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31920E-004  	9.04152E+004  	3.13190E-004  	3.13192E-004  	100uA         
554           	0:09:13:00.210	1             	0:09:13:00.210	4             	0:08:13:00.000	3.81914E-005  	3.45380E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31905E-004  	9.04339E+004  	3.13826E-004  	3.13829E-004  	100uA         
555           	0:09:14:00.210	1             	0:09:14:00.210	4             	0:08:14:00.000	3.81945E-005  	3.45427E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31934E-004  	9.04391E+004  	3.14463E-004  	3.14465E-004  	100uA         
556           	0:09:15:00.210	1             	0:09:15:00.210	4             	0:08:15:00.000	3.81945E-005  	3.45491E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31958E-004  	9.04557E+004  	3.15099E-004  	3.15102E-004  	100uA         
557           	0:09:16:00.210	1             	0:09:16:00.210	4             	0:08:16:00.000	3.81945E-005  	3.45522E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31970E-004  	9.04640E+004  	3.15736E-004  	3.15738E-004  	100uA         
558           	0:09:17:00.210	1             	0:09:17:00.210	4             	0:08:17:00.000	3.81975E-005  	3.45570E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.31999E-004  	9.04692E+004  	3.16373E-004  	3.16375E-004  	100uA         
559           	0:09:18:00.210	1             	0:09:18:00.210	4             	0:08:18:00.000	3.81975E-005  	3.45601E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.32011E-004  	9.04774E+004  	3.17009E-004  	3.17011E-004  	100uA         
560           	0:09:19:00.210	1             	0:09:19:00.210	4             	0:08:19:00.000	3.81883E-005  	3.45665E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.32004E-004  	9.05158E+004  	3.17646E-004  	3.17648E-004  	100uA         
561           	0:09:20:00.210	1             	0:09:20:00.210	4             	0:08:20:00.000	3.81945E-005  	3.45697E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.32037E-004  	9.05096E+004  	3.18282E-004  	3.18285E-004  	100uA         
562           	0:09:21:00.210	1             	0:09:21:00.210	4             	0:08:21:00.000	3.81914E-005  	3.45760E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.32051E-004  	9.05334E+004  	3.18919E-004  	3.18921E-004  	100uA         
